Name,Description,Image URL
Cucumber - National Pickling,"

The National Pickling cucumber is an extremely prolific, old-fashioned cucumber variety

- Extremely popular cucumber variety

- Produces 6"" long, medium green, with black spines

- Perfect sliced or even for pickling (great for making dill pickles) 

- One of the most popular varieties for the home grower


 Days to Maturity | 55 days


 Cucumber Seeds | Grow cucumbers where a long, warm growing season, minimum 65 days, can be assured. Plant seeds where there is ample space and vines can sprawl, the simplest way is to plant cucumbers in hills.

Click here for complete Cucumber grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_109315322.jpg?v=1681332462&width=300
Cucumber - Space Master,"

The Spacemaster cucumber gets its name for that very reason ... It's the perfect cucumber variety for gardeners that want to grow cucumbers in limited space.

- Plant has short vines

- Extremely compact cucumber plant

- produces excellent yields of delicious green cucumbers


 Day to Maturity | 60 days


 Cucumber Seeds | Grow cucumbers where a long, warm growing season, minimum 65 days, can be assured. Plant seeds where there is ample space and vines can sprawl, the simplest way is to plant cucumbers in hills.

Click here for complete Cucumber grow guide



 

SeedsNow.com
Cucumbers
Follow On 

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_101440387_700x_04f73dd0-1098-44ac-9200-aac8a4d912af.jpg?v=1681332641&width=300
Cucumber - Straight 8,"

The Straight Eight cucumber variety is a popular heirloom type of cucumber ideal for slicing and/or for eating fresh right off the vine

- They're great when eaten fresh or used in salads

- Pick them off the vine as soon as they are 8"" long

- Easy to grow and excellent flavor


 Days to Maturity | 60 days


 Cucumber Seeds | Grow cucumbers where a long, warm growing season, minimum 65 days, can be assured. Plant seeds where there is ample space and vines can sprawl, the simplest way is to plant cucumbers in hills.

Click here for complete Cucumber grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_38538010_700x_39998281-582a-4319-abc9-3909c987f4b2.jpg?v=1681332709&width=300
Cucumber - Tendergreen Burpless,"

The Tendergreen Burpless cucumber variety is extremely sweet and tender

- Produces medium sized green fruits

- Pick when they grow to 8"" 

- Also used for pickling if picked less than 8""


 Days to Maturity | 65 days


 Cucumber Seeds | Grow cucumbers where a long, warm growing season, minimum 65 days, can be assured. Plant seeds where there is ample space and vines can sprawl, the simplest way is to plant cucumbers in hills.

Click here for complete Cucumber grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_90500149_700x_acf90693-da2a-4ede-baae-a4cd9ed2451b.jpg?v=1681332781&width=300
Cucumber - White Wonder,"

Rare white heirloom cucumber variety

- Produces beautiful white cucumbers about 6"" long  x 2"" thick

- Heat tolerant

- Excellent variety for any sized backyard garden, raised beds, or containers

- Amazing flavor and very tender


 Days to Maturity | 55-60 days


 Cucumber Seeds | Grow cucumbers where a long, warm growing season, minimum 65 days, can be assured. Plant seeds where there is ample space and vines can sprawl, the simplest way is to plant cucumbers in hills.

Click here for complete Cucumber grow guide
SeedsNow.com
Cucumbers
Follow On 

 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_146212313_700x_fb757160-dacc-46b9-af9d-e72f9e3dddf2.jpg?v=1681332860&width=300
"Cumin, Classic"," 

Cumin is an aromatic herb with feathery foliage and small pinkish flowers. The seeds are used as a spice, both whole and powdered, and is second only to black pepper as the most popular spice across all continents. Its earthy, nutty, slightly bitter flavor is used extensively in traditional North African, Indian, and Mexican cuisines. Thrives in hot, dry conditions. The leaves and flowers are also edible, and can be used to add unique flavor to salads and pickling brines.

Earthy, nutty, flavor
Heat and drought tolerant
Grows 8""-12"" tall
Good for containers

As a companion plant, it attracts pollinators and beneficial insects.

As a medicinal herb, Cumin seed has been used internally to treat bloating, colic, cough, fever, flatulence, headache, indigestion, insomnia, pain, restlessness, stomach upset, and weight issues, and externally to treat skin problems and toothache.

SEED PLANTING TIPS

 Botanical name: Cuminum cyminum
Life cycle: Herbaceous annual
Hardiness zones: 5-10
Planting season: Spring
Days to maturity: 120-150 days; can begin harvesting when 6"" tall
Depth to plant seeds: 1/4"" deep
Days to germinate (sprout): 7-14 days
Germination soil temps: 68F-86F
Spacing between plants: 4""-6"" apart
Spacing between rows: 18""-24"" apart
# of plants per sq. ft.: Appx. 9 plants per sq. ft.
Soil types: Sandy, loamy, rich, dry, moist, well-drained
Soil pH: 6.5-8.0
Sun needs: Full sun
Water needs: Low - do not overwater
Cold stratify: No
Frost tolerant: No
Heat tolerant: Yes
Drought tolerant: Yes
Deer resistant: Yes
Culinary use: Yes
Medicinal use: Yes
 Good Companion Plants: Beet, Broccoli, Cabbage, Cauliflower, Cilantro/Coriander, Collards, Cucumber, Kale, Marigold, Mustard, Pepper, Potato

 


⚠️ Medicinal properties are presented as information only, and are not a recommendation or prescription for use. Consult a medical professional before using any herb medicinally.

See Cumin Recipes & Growing Tips on our Pinterest Board
SeedsNow.com
Cumin
Follow On 

 ",//www.seedsnow.com/cdn/shop/products/cuminplantseedsnow_79011fb4-eea4-467a-b3ed-d1f6a7ce4bd9.jpg?v=1681324880&width=300
Dill - Bouquet,"Annual


3 ft. plant with strongly aromatic foliage, stems, and heads. Excellent for pickling


 Days to Maturity | 65 days
Additional Details

Dill has a very long history of herbal use going back more than 2,000 years. The seeds are a common and very effective household remedy for a wide range of digestive problems. An infusion is especially efficacious in treating gripe in babies and flatulence in young children. The seed is aromatic, carminative, mildly diuretic, galactogogue, stimulant and stomachic.



Other Medicinal Properties

Dill is also used in the form of an extracted essential oil. Used either in an infusion, or by eating the seed whole, the essential oil in the seed relieves intestinal spasms and griping, helping to settle colic. Chewing the seed improves bad breath. Dill is also a useful addition to cough, cold and flu remedies, it can be used with antispasmodics such as Viburnum opulus to relieve period pains. Dill will also help to increase the flow of milk in nursing mothers and will then be taken by the baby in the milk to help prevent colic.


 

See Dill Recipes & Growing Tips on our Pinterest Board
SeedsNow.com
Dill
Follow On 

 ",//www.seedsnow.com/cdn/shop/products/ScreenShot2023-04-12at12.00.55PM.png?v=1681326088&width=300
Dill - Dukat," 
Dukat dill is a particularly fine plant with amazing flavor and large heads.  If you like dill you will love to try this new variety in your garden
 

This variety is darker than most other dill varieties.


Excellent fresh or dried.


Grown for homemade dill pickles.


Can be grown in containers, raised beds, and any other location in full sun.


Annual plant.


Adds great flavor and color to many culinary creations.


Additional Details

Dill has a very long history of herbal use going back more than 2,000 years. The seeds are a common and very effective household remedy for a wide range of digestive problems. An infusion is especially efficacious in treating gripe in babies and flatulence in young children. The seed is aromatic, carminative, mildly diuretic, galactogogue, stimulant and stomachic.



Other Medicinal Properties

Dill is also used in the form of an extracted essential oil. Used either in an infusion, or by eating the seed whole, the essential oil in the seed relieves intestinal spasms and griping, helping to settle colic. Chewing the seed improves bad breath. Dill is also a useful addition to cough, cold and flu remedies, it can be used with antispasmodics such as Viburnum opulus to relieve period pains. Dill will also help to increase the flow of milk in nursing mothers and will then be taken by the baby in the milk to help prevent colic.


 

See Dill Recipes & Growing Tips on our Pinterest Board
SeedsNow.com
Dill
Follow On 

 ",//www.seedsnow.com/cdn/shop/products/dukat_dill.jpg?v=1578221722&width=300
Dill - Mammoth,"Annual plant
Adds great flavor and color to many culinary creations
3 ft. plant with strongly aromatic foliage, stems, and heads

Excellent for fresh pickling

 Days to Maturity | 40 - 65 days

Additional Details

Dill has a very long history of herbal use going back more than 2,000 years. The seeds are a common and very effective household remedy for a wide range of digestive problems. An infusion is especially efficacious in treating gripe in babies and flatulence in young children. The seed is aromatic, carminative, mildly diuretic, galactogogue, stimulant and stomachic.



Other Medicinal Properties

Dill is also used in the form of an extracted essential oil. Used either in an infusion, or by eating the seed whole, the essential oil in the seed relieves intestinal spasms and griping, helping to settle colic. Chewing the seed improves bad breath. Dill is also a useful addition to cough, cold and flu remedies, it can be used with antispasmodics such as Viburnum opulus to relieve period pains. Dill will also help to increase the flow of milk in nursing mothers and will then be taken by the baby in the milk to help prevent colic.


 

See Dill Recipes & Growing Tips on our Pinterest Board
SeedsNow.com
Dill
Follow On 

 ",No image available
Eggplant - Blackbeauty,"



Fruits are a deep-purple, egg-shaped globe about 6 by 5 inches

- Flesh is smooth, creamy and pale yellow


 Days to Maturity | 80 days


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_158990780_700x_f683829a-c361-435c-bbca-4ec75df8c6d4.jpg?v=1681337477&width=300
Eggplant - Casper,"



This rare white heirloom eggplant variety produces ivory-white skinned eggplant and is a very early producer of 5-6 inch long fruit

- The flesh of this eggplant is snow white

- It has a succulent mushroom-like flavor that is absolutely delicious! 


 Days to Maturity | 70 days


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_57309835_700x_63c31bb7-71af-42b9-b5a5-642634907352.jpg?v=1681337577&width=300
Eggplant - Florida Market,"



This plant will produce excellent yields of dark purple eggplants in the shape of teardrops

The plants are strong and especially good for market growers

Excellent for baking, slicing, and more


 Days to Maturity | 80-90 days


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_159984134_700x_62ba6799-9eea-4b8a-b1c8-753ce8847538.jpg?v=1681337624&width=300
Eggplant - Long Green Louisiana,"

Solanum melongena. Produces excellent yields of 9"" long/glossy light green eggplants

- White flesh

- Very delicious with nutty flavor and no bitterness

- Excellent for Creole fish stew and other culinary creations


 Days to Maturity | 65 days


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_178621958_700x_6620f747-56fd-4e97-9fb8-cd811eca12cc.jpg?v=1681337702&width=300
Eggplant - Long Ping Tung,"

Very early producer of 11"" long and thin fruits.  Perfect for stir fries!

- One of the only eggplants that are not bitter and does not require any peeling

- The fruits start out bright lavender and change to darker purple when mature

- Vigorous and stress resistant plant

- Produces well in the north and all across the US


 Days to Maturity | 55-60 days


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_182017742.jpg?v=1681337778&width=300
Eggplant - Long Purple Italian,"

This all-time classic favorite eggplant produces club shaped fruits that are 10"" long x  2"" in diameter

- Each plant will produce four or more dark, purple fruits


 Days to Maturity | 75 days


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_148646636_700x_0ffaeaf3-daa1-4b2f-8468-e6e4673f7de1.jpg?v=1675677491&width=300
Eggplant - Pandora Striped,"

These seeds produce heavy yields of rose colored white stripe teardrop shaped eggplants

- Pandora Striped eggplants are extremely tender and delicious

- Perfect for home gardens and market growers

- Great addition to any gourmet meal


 Days to Maturity | 75-80 days


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_125351978_700x_d5291b15-d9ba-4ed5-86bf-8ad68437fe1f.jpg?v=1681337875&width=300
Eggplant - Round Black,"



Fruits are black and round


Excellent flavor and a must -try if you you enjoy eggplant


Easy to grow


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",No image available
Eggplant - Round Mauve,"

This heirloom variety produces a beautiful round mauve eggplant with thin skin and a beautiful white flesh

- Best picked with the eggplant is the size of a tennis ball 

- Perfect for container gardening


 Days to Maturity | 80-90 days


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",//www.seedsnow.com/cdn/shop/products/700xshutterstock_151637918_700x_f8a3fb6e-6b0e-4912-be5e-8e3cd7b9bfb3.jpg?v=1681500636&width=300
"Eggplant - Turkish, Orange","

Solanum melongena. Plant produces good yields of tennis ball size bright orange eggplants

- Extremely flavorful

- Easy to grow

- Perfect for stuffings


 Days to Maturity | 90 days


 Eggplant Seeds | Start seed indoors to allow at least 10 weeks for young plants to develop. Plant in rows 3 feet apart, with 2 feet between plants.

Click here for complete Eggplant grow guide",//www.seedsnow.com/cdn/shop/products/turkishorangeeggplantseedsnow.jpg?v=1681338338&width=300
"Endive - Broadleaf, Classic","

Endive is a leafy vegetable belonging to the daisy family

- Endive can be cooked or used raw in salads

- Rich in many vitamins and minerals, especially in folate and vitamins A and K, and is high in fiber
 
 Days to Maturity | 50-60 days",//www.seedsnow.com/cdn/shop/products/700xshutterstock_190032815_700x_db3872e2-0513-4a56-90df-836794dc0f14.jpg?v=1681338531&width=300
"Endive - Broadleaf, Full Heart Batavian","

 This plant produces excellent yields of dark green curly leaves with large tender crisp ribs

- An excellent choice for salads greens

- Endive is rich in many vitamins and minerals, especially in folate and vitamins A and K, and is high in fiber
 
 Days to Maturity | 80-90 days



",//www.seedsnow.com/cdn/shop/products/700xshutterstock_120773080_700x_0cffdb70-a1cd-493a-a5c7-e75cfa5d9063.jpg?v=1681338597&width=300
Endive - Green Curled Ruffich,"

Endive is a healthy and delicious leafy green. The Green Curled Endive plant produces dark green curly leaves with large tender crisp ribs

- Excellent salads and sandwiches

- Also boiled or steamed

- Extremely easy to grow

- Endive is rich in many vitamins and minerals, especially in folate and vitamins A and K, and is high in fiber
 
 Days to Maturity | 90 days",//www.seedsnow.com/cdn/shop/products/700xshutterstock_176509523.jpg?v=1681338656&width=300
Epazote (Mexican Herb),"Epazote (Dysphania ambrosioides) is a culinary herb with a lemony green color and serrated leaves, traditionally used to add a bold umami-type depth to Mexican cuisine. Its flavor has been described as a mix of mint and savory with a bit of camphor or turpentine thrown in. An acquired taste. As a companion plant, it attracts beneficial insects and masks the scent of other plants that suffer from pest damage. Also used medicinally to help with stomach upset and to combat intestinal parasites. Can become invasive, so best grown in a container.

Easy to grow
Culinary and medicinal uses
Days to germinate (sprout): 5-7 days
Quick maturity—only 40 days

Good companion plants: Bean, Carrot, Pea, Squash, Tomato",//www.seedsnow.com/cdn/shop/products/epazoteseeds.jpg?v=1671127859&width=300
Epsom Salt Soil Fertilizer,"OMRI LISTED & APPROVED for Organic Use   

One of the BEST fertilizers you will come across is EPSOM salts. Just mix into your soil and see amazing results!

Read: How and Why you should add Epsom Salts to Soil Now
 
EPSOM salts contain both magnesium and sulfur, two very important elements required for healthy plant growth.

When used in your garden as a natural source of magnesium... roses, tomatoes and peppers will thrive!  You'll see your plants develop more ""bushy"", and deeper in color. Some gardeners boast their plants develop more blooms which will in turn provide larger yields of fruit especially on those tomato and pepper plants.

Here are some ways to use EPSOM salts in the garden:

METHOD #1:   When planting, add one tablespoon (equivalent to 1 sampler pack) of EPSOM salts into the hole you've created,


METHOD #2: Try mixing one tablespoon of EPSOM salts into a one gallon container filled with water. Now water the roots of your plant, directly after planting. Avoid getting this mixture on the leaves


 Want to learn more? 



Read: How and Why you really should add Epsom Salts to to your soil Now
Read: Introduction to Fertilizers
Read: Introduction to Soil Amendements",No image available
Fennel - Florence,"

 Produces very flavorful large bulbs and edible flower buds

- Excellent for seasonings and for cooking as a vegetable

- Plant Height: 30"" tall

- Fennel is a very aromatic plant with a sweet licorice flavor, similar to an anise seed. It has many medicinal uses and herbalists have been using it for centuries to relieve problems with the respiratory system, stomach muscles and intestines. Nursing mothers can expect increased milk production and fennel also has been used to soothe colicky infants.

- Fennel has a long history of herbal use and is a commonly used household remedy, being useful in the treatment of a variety of complaints, especially those of the digestive system.

- Easy to grow

- There are so many health benefits associated with this plant


 Days to Maturity | 80 days


 Fennel Seeds |  Fennel is known as a perennial that ought to be planted sometime after the last frost of the winter. Try sowing seeds directly into your gardens, because transplanting fennel usually doesn't work very well.  

Click here for complete Fennel grow guide


  
 
See Fennel Recipes & Growing Tips on our Pinterest Board
SeedsNow.com
Fennel
Follow On 
 ",//www.seedsnow.com/cdn/shop/products/700xshutterstock_152678204_700x_08d88b3e-402c-451c-abfd-3b35ee17fa6a.jpg?v=1681326494&width=300
Fenugreek,"



The Fenugreek plant produces extremely flavorful seeds which are widely used in many Indian dishes, including Curry powder
The green leaves are used in many Middle Eastern vegetable dishes
Fenugreek also has a long history of being used as a medicinal herb to aid in digestion and aid in healing
Acts as a laxactive. lubricates the intestines, and reduces fevers. Has also been shown to lower cholesterol and blood sugar levels. Helps with asthma and sinus issues by reducing mucus. Promotes lactation in nursing mothers. Good for eyes and for inflammation and lung disorders.
 Days to Maturity | 75 days


SeedsNow.com
Fenugreek
Follow On ",//www.seedsnow.com/cdn/shop/products/Fenugreek_seeds.jpg?v=1624931797&width=300
"Flowers - Aster, Crego Mix","The Crego Mix Aster (Callistephus chinensis) is a showy collection of full 4"" flower heads with delicate curled petals in multiple pastel hues of red, white, pink, and purple. Also called China Aster, it resembles the Chrysanthemum and grows 2'-3' tall. A soft accent in the garden or as a cut flower.

Life cycle: Annual
Bloom season: Summer, fall
Attracts: Bees, butterflies, and other pollinators
Flower meaning: Afterthought, daintiness, elegance, love of variety, patience

SEED PLANTING TIPS

 Botanical name: Callistephus chinensis
Hardiness zones: 2-11
Planting season: Spring
Days to maturity: 90-120
Cold stratify: No
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 8""-12"" apart
Days to germinate (sprout): 14-21 days
Germination soil temps: 70F-75F
Soil types: Loamy, well-drained
Soil pH: 5.5-7.5
Water needs: Average
Sun needs: Full sun, part shade
Frost tolerant: No
Drought tolerant: No
Deer resistant: Yes",//www.seedsnow.com/cdn/shop/products/callistephuschinensisastercregomixseeds.jpg?v=1671310729&width=300
"Flowers - Aster, New England (Michaelmas Daisy)","The New England Aster (Symphyotrichum novae-angliae), also called Michaelmas daisy, offers gorgeous 1.5"" blooms in vibrant shades of purple, pink, or white. Long daisy-like petals grow around a yellow center on a 3'-6' sturdy, hairy, leafy stem. A sweet show in the garden or in a vase.

Life cycle: Herbaceous perennial
Bloom season: Summer, fall
Attracts: Bees, butterflies, and other pollinators
Flower meaning: Afterthought, daintiness, elegance, love of variety, patience

SEED PLANTING TIPS

 Botanical name: Symphyotrichum novae-angliae 
Hardiness zones: 4-8
Planting season: Spring
Days to maturity: 90-120
Cold stratify: Yes
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 12""-24"" apart
Days to germinate (sprout): 14-21 days
Germination soil temps: 70F-75F
Soil types: Loamy, rich, moist, well-drained
Soil pH: 5.8-6.8
Water needs: Average
Sun needs: Full sun, part shade
Frost tolerant: No
Drought tolerant: No
Deer resistant: Yes",//www.seedsnow.com/cdn/shop/products/asternovaeangliaenewenglandasterflowerseeds.jpg?v=1670938540&width=300
"Flowers - Aster, Powderpuff (China Aster)","The Powderpuff Aster (Callistephus chinensis) puts out a huge fully double flower that looks like a pom-pom in multiple pastel hues of white, pink, and purple. Also called China Aster, it resembles the Chrysanthemum and grows 2'-3' tall. A soft accent in the garden or tied with a ribbon into a long-lasting bouquet.

Life cycle: Annual
Bloom season: Summer, fall
Attracts: Bees, butterflies, and other pollinators
Flower meaning: Afterthought, daintiness, elegance, love of variety, patience

SEED PLANTING TIPS

 Botanical name: Callistephus chinensis
Hardiness zones: 2-11
Planting season: Spring
Days to maturity: 90-120
Cold stratify: No
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 12""-24"" apart
Days to germinate (sprout): 14-21 days
Germination soil temps: 70F-75F
Soil types: Loamy, rich, moist, well-drained
Soil pH: 5.8-6.5
Water needs: Average
Sun needs: Full sun, part shade
Drought tolerant: No
Deer resistant: Yes",//www.seedsnow.com/cdn/shop/products/callistephuschinensisasterpowderpuff2.jpg?v=1671310888&width=300
"Flowers - Aster, Smooth Blue","The Smooth Blue Aster (Symphyotrichum laeve) bursts out gorgeous star-like violet-blue blooms with long smooth petals around a yellow center. Grows on a 2'-3' sturdy stem that also takes on a blue hue. This frost-tolerant flower can bloom through Thanksgiving.

Life cycle: Herbaceous perennial
Bloom season: Summer, fall
Attracts: Bees, butterflies, and other pollinators
Flower meaning: Afterthought, daintiness, elegance, love of variety, patience

SEED PLANTING TIPS

 Botanical name: Symphyotrichum laeve
Hardiness zones: 4-8
Planting season: Spring
Days to maturity: 90-120
Cold stratify: Yes
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 12""-24"" apart
Days to germinate (sprout): 14-21 days
Germination soil temps: 70F-75F
Soil types: Clay, sandy, loamy, rocky, dry, well-drained
Soil pH: 5.8-6.5
Water needs: Average
Sun needs: Full sun, part shade
Frost tolerant: Yes
Drought tolerant: Yes
Deer resistant: Yes",//www.seedsnow.com/cdn/shop/products/AsterLaevisSmoothBlueAsterflowerseeds.jpg?v=1670938664&width=300
Flowers - Black-Eyed Susan,"Long, daisy-like golden yellow petals around a large, dark brown center can only be the Black-Eyed Susan (Rudbeckia hirta). Iconic 2""-3"" blooms grow on 2'-3' hairy stems. These easy-care plants are heat and drought tolerant. State flower of Maryland.

Life cycle: Tender perennial
Bloom season: Summer
Attracts: Bees, butterflies, and other pollinators
Flower meaning: Justice

SEED PLANTING TIPS

 Botanical name: Rudbeckia hirta
Hardiness zones: 3-8
Planting season: Spring, fall
Days to maturity: 90-120 days
Cold stratify: Yes
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 12""-18"" apart
Days to germinate (sprout): 7-21 days
Germination soil temps: 70F-75F
Soil types: Clay, sandy, loamy, moist, well-drained
Soil pH: 6.8-7.7
Water needs: Average
Sun needs: Full sun, part shade
Frost tolerant: No
Drought tolerant: Yes
Deer resistant: Yes",//www.seedsnow.com/cdn/shop/products/blackeyedsusanflowerseeds.jpg?v=1670938402&width=300
Flowers - Blazing Star (Gayfeather),"The Blazing Star/Gayfeather flower (Liatris spicata) produces a long, spiky, fluffy flower that begins blooming at the top of the stem, working its way down until it looks like a wild bottlebrush. This hardy perennial is tolerant of heat, drought, frost, and cold. Stem grows 2'-3' tall, with the purple, pink, or white flower taking it as tall as 6'.

Life cycle: Perennial
Bloom season: Summer, fall
Attracts: Hummingbirds, bees, butterflies, and other pollinators
Flower meaning: Blissfulness, happiness, joy

SEED PLANTING TIPS

 Botanical name: Liatris spicata
Hardiness: Zones 3-10
Planting season: Spring, fall
Days to maturity: 55-70 days
Cold stratify: Yes
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 8""-12"" apart
Days to germinate (sprout): 21-35 days
Germination soil temps: 65F-75F
Soil types: Clay, sandy, loamy, rocky, chalky, moist, well-drained
Soil pH: 5.5-7.5
Water needs: Average
Sun needs: Full sun
Frost tolerant: Yes
Drought tolerant: Yes
Deer resistant: Yes",//www.seedsnow.com/cdn/shop/products/gayfeatherflowerseeds.jpg?v=1670417485&width=300
"Flowers - Candytuft, Fairy Dwarf Mix","The Fairy Dwarf Candytuft Mix (Iberis umbellata) is a drought-tolerant, low-lying annual with sweet, delicate flowers in an array of white, rose, lavender, and red. Loves full sun, but will tolerate partial shade. Good for ground cover, cottage gardens, or containers.

Life cycle: Annual
Bloom season: Spring, summer
Attracts: Bees, butterflies, moths, and other pollinators
Flower meaning: Beauty, indifference, joy, sweetness, vitality

SEED PLANTING TIPS

 Botanical name: Iberis umbellata
Hardiness zones: 3-9
Planting season: Spring, fall
Days to maturity: 55-70 days
Cold stratify: No
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 8""-12"" apart
Days to germinate (sprout): 20-30 days
Germination soil temps: 70F-80F
Soil types: Sandy, loamy, dry, well-drained
Soil pH: 6.0-8.0
Water needs: Average
Sun needs: Full sun, part shade
Frost tolerant: No
 
Drought tolerant: Yes
 
Deer resistant: No",//www.seedsnow.com/cdn/shop/products/Candytuftflowerseeds.jpg?v=1671312113&width=300
"Flowers - Coneflower, Yellow Prairie (Mexican Hat)","The Yellow Prairie Coneflower (Ratibida columnifera), also called Mexican Hat, is the pure yellow form of the native Prairie Coneflower. Grows 15""-24"" tall on slender stems with yellow petals that skirt a tall upright cone. This drought-tolerant droopy petaled daisy loves the heat. A cheerful mid-summer pick-me-up that blooms into fall.

Life cycle: Perennial
Bloom season: Spring, summer, fall
Attracts: Birds, bees, butterflies, beneficial insects, and other pollinators
Flower meaning: Healing, health, strength

SEED PLANTING TIPS

 Botanical name: Ratibida columnifera
Hardiness zones: 4-9
Planting season: Spring, fall
Days to maturity: 2nd year
Cold stratify: Yes
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 12""-18"" apart
Days to germinate (sprout): 7-21 days
Germination soil temps: 65F-75F
Soil types: Clay, sandy, loamy, silty, chalky, rocky, dry, moist
Soil pH: 6.8-7.2
Water needs: Average
Sun needs: Full sun
Frost tolerant: No
Drought tolerant: Yes
Deer resistant: Yes",//www.seedsnow.com/cdn/shop/products/yellowpraireieCONEFLOWER2.jpg?v=1670769436&width=300
"Flowers - Coreopsis, Lanceleaf","The Lanceleaf Coreopsis (Coreopsis lanceolata), also called Lanceleaf Tickseed, is a drought-tolerant perennial. Produces large 2""-3"" blossoms with bright yellow notched petals around a golden yellow center. Grows 1'-2' tall on thin stems with narrow, lance-shaped foliage. Blooms continuously throughout the summer.

Life cycle: Herbaceous perennial
Bloom season: Summer
Attracts: Birds, bees, butterflies, beneficial insects, and other pollinators
Flower meaning: Always cheerful, friendship, happiness, joy, love at first sight, optimism

SEED PLANTING TIPS

 Botanical name: Coreopsis lanceolata
Hardiness zones: 4-9
Planting season: Spring, fall
Days to maturity: 2nd year
Cold stratify: Yes
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 8""-12"" apart
Days to germinate (sprout): 7-21 days
Germination soil temps: 65F-75F
Soil types: Sandy, loamy, rocky, chalky, moist, well-drained
Soil pH: 5.5-6.5
Water needs: Average
Sun needs: Full sun, part shade
Frost tolerant: No
Drought tolerant: Yes
Deer resistant: Yes",//www.seedsnow.com/cdn/shop/products/lance-leavedcoreopsisseeds.jpg?v=1670417367&width=300
"Flowers - Daisy, African Flake (Cape Marigold)","The African Flake Daisy (Dimorphotheca sinuata), also called Cape Marigold, puts out 2""-3"" daisy-like flowers in bright, happy colors of orange, white, and yellow around brown-rimmed centers on 8""-16"" stems. Whether in the garden or a vase, this day flower closes up its petals at night, reopening the next day. Drought tolerant and blooms early.

Life cycle: Annual
Bloom season: Spring, summer, fall
Attracts: Bees, butterflies, and other pollinators
Flower meaning: Innocence, new beginnings, purity, true love

SEED PLANTING TIPS

 Botanical name: Dimorphotheca sinuata
Hardiness zones: 2-11
Planting season: Spring, fall
Days to maturity: 90 days
Cold stratify: No
Depth to plant seeds: Lightly cover - seeds need light to germinate
Spacing between plants: 8""-12"" apart
Days to germinate (sprout): 10-21 days
Germination soil temps: 65F-75F
Soil types: Sandy, loamy, well-drained
Soil pH: 6.5-7.0
Water needs: Low - prefers dry soil
Sun needs: Full sun
Frost tolerant: No
Drought tolerant: Yes
Deer resistant: Yes",//www.seedsnow.com/cdn/shop/products/AfricanDaisyFlake1.jpg?v=1670255020&width=300
